Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Frequency Value,Cluster,Assigned Discount,Send New Subscriber Offers
1180,20,Male,T-shirt,Clothing,33,Summer,2.8,0,1,1,44,Annually,1,4,0.15,No
1181,23,Male,Skirt,Clothing,23,Spring,4.9,0,1,1,34,Monthly,3,3,0.12,Yes
1182,61,Male,Shorts,Clothing,96,Summer,3.5,0,1,1,43,Quarterly,2,4,0.15,No
1183,37,Male,Jewelry,Accessories,21,Spring,3.8,0,1,1,45,Quarterly,2,3,0.12,Yes
1184,23,Male,Pants,Clothing,39,Spring,4.5,0,1,1,4,Weekly,5,3,0.12,Yes
1185,63,Male,Belt,Accessories,73,Fall,3.4,0,1,1,19,Annually,1,2,0.07,No
1186,47,Male,Jeans,Clothing,64,Spring,3.9,0,1,1,29,Monthly,3,3,0.12,Yes
1187,63,Male,Jeans,Clothing,68,Summer,4.1,0,1,1,27,Annually,1,4,0.15,No
1188,56,Male,Hat,Accessories,89,Fall,3.0,0,1,1,37,Quarterly,2,2,0.07,No
1189,68,Male,Blouse,Clothing,29,Summer,3.3,0,1,1,11,Weekly,5,4,0.15,No
1190,64,Male,Shirt,Clothing,97,Summer,4.9,0,1,1,28,Annually,1,4,0.15,No
1191,62,Male,Shirt,Clothing,45,Winter,4.3,0,1,1,31,Weekly,5,1,0.1,Yes
1192,34,Male,T-shirt,Clothing,70,Winter,4.1,0,1,1,50,Quarterly,2,1,0.1,Yes
1193,49,Male,Coat,Outerwear,56,Summer,4.0,0,1,1,42,Quarterly,2,2,0.07,No
1194,40,Male,Jacket,Outerwear,55,Fall,5.0,0,1,1,18,Bi-Weekly,4,2,0.07,No
1195,50,Male,Hoodie,Clothing,46,Winter,3.1,0,1,1,6,Bi-Weekly,4,1,0.1,Yes
1196,25,Male,Scarf,Accessories,95,Winter,4.0,0,1,1,33,Monthly,3,1,0.1,Yes
1197,30,Male,Belt,Accessories,88,Winter,3.2,0,1,1,13,Bi-Weekly,4,1,0.1,Yes
1198,54,Male,Sneakers,Footwear,92,Fall,3.9,0,1,1,26,Annually,1,0,0.05,No
1199,40,Male,Socks,Clothing,49,Summer,3.9,0,1,1,17,Annually,1,4,0.15,No
1200,49,Male,Sandals,Footwear,89,Fall,4.5,0,1,1,3,Weekly,5,0,0.05,No
1201,27,Male,Coat,Outerwear,22,Winter,4.4,0,1,1,7,Weekly,5,2,0.07,No
1202,27,Male,Shoes,Footwear,61,Summer,3.1,0,1,1,46,Bi-Weekly,4,0,0.05,No
1203,48,Male,Scarf,Accessories,29,Spring,2.9,0,1,1,14,Quarterly,2,3,0.12,Yes
1204,40,Male,Sneakers,Footwear,82,Winter,3.7,0,1,1,23,Annually,1,0,0.05,No
1205,67,Male,Belt,Accessories,94,Spring,3.2,0,1,1,20,Quarterly,2,3,0.12,Yes
1206,52,Male,Handbag,Accessories,99,Spring,3.5,0,1,1,38,Bi-Weekly,4,3,0.12,Yes
1207,22,Male,Handbag,Accessories,59,Fall,3.0,0,1,1,16,Quarterly,2,2,0.07,No
1208,62,Male,Boots,Footwear,90,Summer,4.1,0,1,1,48,Quarterly,2,0,0.05,No
1209,20,Male,Boots,Footwear,100,Winter,2.9,0,1,1,8,Annually,1,0,0.05,No
1210,41,Male,Pants,Clothing,62,Winter,3.8,0,1,1,16,Monthly,3,1,0.1,Yes
1211,34,Male,Sunglasses,Accessories,78,Fall,4.1,0,1,1,5,Quarterly,2,2,0.07,No
1212,23,Male,Hoodie,Clothing,94,Spring,4.6,0,1,1,14,Quarterly,2,3,0.12,Yes
1213,32,Male,Shoes,Footwear,74,Summer,2.5,0,1,1,18,Weekly,5,0,0.05,No
1214,68,Male,Handbag,Accessories,52,Spring,3.7,0,1,1,14,Quarterly,2,3,0.12,Yes
1215,30,Male,Jacket,Outerwear,81,Fall,3.8,0,1,1,5,Quarterly,2,2,0.07,No
1216,66,Male,Blouse,Clothing,20,Winter,2.6,0,1,1,15,Quarterly,2,1,0.1,Yes
1217,62,Male,Pants,Clothing,32,Summer,3.7,0,1,1,3,Quarterly,2,4,0.15,No
1218,50,Male,Boots,Footwear,63,Fall,2.6,0,1,1,12,Quarterly,2,0,0.05,No
1219,55,Male,Boots,Footwear,79,Spring,3.1,0,1,1,43,Quarterly,2,0,0.05,No
1220,19,Male,Sweater,Clothing,23,Winter,2.5,0,1,1,35,Bi-Weekly,4,1,0.1,Yes
1221,67,Male,Gloves,Accessories,64,Winter,4.9,0,1,1,36,Quarterly,2,1,0.1,Yes
1222,18,Male,Socks,Clothing,69,Winter,4.5,0,1,1,3,Quarterly,2,1,0.1,Yes
1223,58,Male,Jeans,Clothing,69,Fall,3.4,0,1,1,27,Annually,1,3,0.12,Yes
1224,69,Male,Pants,Clothing,24,Winter,3.9,0,1,1,21,Weekly,5,1,0.1,Yes
1225,62,Male,Shorts,Clothing,50,Summer,3.7,0,1,1,18,Weekly,5,4,0.15,No
1226,28,Male,Gloves,Accessories,97,Fall,2.6,0,1,1,16,Weekly,5,2,0.07,No
1227,53,Male,Sandals,Footwear,91,Fall,3.4,0,1,1,18,Bi-Weekly,4,0,0.05,No
1228,27,Male,Blouse,Clothing,37,Spring,4.9,0,1,1,19,Bi-Weekly,4,3,0.12,Yes
1229,55,Male,Jacket,Outerwear,55,Winter,3.9,0,1,1,1,Annually,1,2,0.07,No
1230,34,Male,Jewelry,Accessories,52,Winter,3.6,0,1,1,39,Annually,1,1,0.1,Yes
1231,25,Male,Hat,Accessories,80,Spring,4.6,0,1,1,49,Monthly,3,3,0.12,Yes
1232,66,Male,Socks,Clothing,79,Spring,4.0,0,1,1,43,Bi-Weekly,4,3,0.12,Yes
1233,57,Male,Handbag,Accessories,23,Summer,3.6,0,1,1,31,Quarterly,2,4,0.15,No
1234,46,Male,Pants,Clothing,73,Winter,3.5,0,1,1,40,Quarterly,2,1,0.1,Yes
1235,38,Male,Gloves,Accessories,99,Fall,4.1,0,1,1,2,Bi-Weekly,4,2,0.07,No
1236,23,Male,Sweater,Clothing,22,Spring,3.0,0,1,1,46,Quarterly,2,3,0.12,Yes
1237,42,Male,Hat,Accessories,68,Summer,4.4,0,1,1,35,Quarterly,2,4,0.15,No
1238,25,Male,Dress,Clothing,92,Spring,4.4,0,1,1,42,Quarterly,2,3,0.12,Yes
1239,55,Male,Pants,Clothing,77,Winter,3.7,0,1,1,3,Bi-Weekly,4,1,0.1,Yes
1240,62,Male,Coat,Outerwear,37,Spring,4.8,0,1,1,32,Quarterly,2,2,0.07,No
1241,41,Male,Scarf,Accessories,79,Winter,2.9,0,1,1,48,Annually,1,1,0.1,Yes
1242,58,Male,Hoodie,Clothing,51,Winter,3.1,0,1,1,34,Weekly,5,1,0.1,Yes
1243,56,Male,Socks,Clothing,27,Summer,4.0,0,1,1,15,Quarterly,2,4,0.15,No
1244,25,Male,Blouse,Clothing,23,Spring,3.0,0,1,1,22,Annually,1,3,0.12,Yes
1245,70,Male,Socks,Clothing,76,Summer,3.9,0,1,1,2,Monthly,3,4,0.15,No
1246,42,Male,Dress,Clothing,31,Fall,3.4,0,1,1,30,Weekly,5,3,0.12,Yes
1247,27,Male,Hoodie,Clothing,60,Winter,2.7,0,1,1,27,Monthly,3,1,0.1,Yes
1248,65,Male,T-shirt,Clothing,99,Spring,3.5,0,1,1,18,Bi-Weekly,4,3,0.12,Yes
1249,62,Male,Hat,Accessories,37,Winter,3.0,0,1,1,8,Annually,1,1,0.1,Yes
1250,62,Male,Boots,Footwear,50,Winter,4.5,0,1,1,48,Bi-Weekly,4,0,0.05,No
1251,52,Male,Jeans,Clothing,26,Winter,4.1,0,1,1,24,Monthly,3,1,0.1,Yes
1252,56,Male,Shorts,Clothing,86,Spring,5.0,0,1,1,43,Monthly,3,3,0.12,Yes
1253,28,Male,Sandals,Footwear,41,Fall,4.0,0,1,1,8,Quarterly,2,0,0.05,No
1254,39,Male,Sandals,Footwear,23,Winter,4.9,0,1,1,49,Annually,1,0,0.05,No
1255,54,Male,Sneakers,Footwear,56,Spring,3.3,0,1,1,2,Bi-Weekly,4,0,0.05,No
1256,30,Male,Hat,Accessories,68,Fall,4.1,0,1,1,38,Bi-Weekly,4,2,0.07,No
1257,45,Male,Coat,Outerwear,48,Winter,3.6,0,1,1,4,Bi-Weekly,4,2,0.07,No
1258,68,Male,Dress,Clothing,67,Spring,3.0,0,1,1,31,Quarterly,2,3,0.12,Yes
1259,47,Male,Boots,Footwear,87,Spring,4.1,0,1,1,34,Quarterly,2,0,0.05,No
1260,68,Male,Skirt,Clothing,64,Fall,3.9,0,1,1,45,Monthly,3,3,0.12,Yes
1261,63,Male,Shirt,Clothing,93,Spring,4.1,0,1,1,30,Quarterly,2,3,0.12,Yes
1262,20,Male,Shirt,Clothing,29,Summer,2.8,0,1,1,2,Bi-Weekly,4,4,0.15,No
1263,29,Male,Boots,Footwear,62,Winter,4.8,0,1,1,44,Monthly,3,0,0.05,No
1264,41,Male,Hoodie,Clothing,70,Winter,4.6,0,1,1,1,Bi-Weekly,4,1,0.1,Yes
1265,52,Male,Sweater,Clothing,92,Winter,2.5,0,1,1,1,Bi-Weekly,4,1,0.1,Yes
1266,32,Male,Shirt,Clothing,79,Spring,2.7,0,1,1,27,Weekly,5,3,0.12,Yes
1267,20,Male,Blouse,Clothing,31,Fall,4.0,0,1,1,14,Quarterly,2,3,0.12,Yes
1268,47,Male,T-shirt,Clothing,83,Spring,2.7,0,1,1,41,Weekly,5,3,0.12,Yes
1269,23,Male,Jacket,Outerwear,88,Winter,2.9,0,1,1,25,Bi-Weekly,4,2,0.07,No
1270,43,Male,Jewelry,Accessories,53,Spring,3.0,0,1,1,47,Quarterly,2,3,0.12,Yes
1271,67,Male,Hoodie,Clothing,98,Fall,3.3,0,1,1,20,Annually,1,3,0.12,Yes
1272,70,Male,Jewelry,Accessories,57,Spring,4.3,0,1,1,42,Annually,1,3,0.12,Yes
1273,35,Male,Sandals,Footwear,80,Winter,4.4,0,1,1,16,Monthly,3,0,0.05,No
1274,41,Male,Jeans,Clothing,29,Spring,4.1,0,1,1,32,Quarterly,2,3,0.12,Yes
1275,54,Male,Hat,Accessories,73,Spring,3.1,0,1,1,37,Quarterly,2,3,0.12,Yes
1276,55,Male,Sweater,Clothing,32,Fall,4.5,0,1,1,1,Monthly,3,3,0.12,Yes
1277,51,Male,Boots,Footwear,68,Spring,4.8,0,1,1,37,Weekly,5,0,0.05,No
1278,19,Male,Blouse,Clothing,97,Spring,5.0,0,1,1,5,Quarterly,2,3,0.12,Yes
1279,28,Male,Shorts,Clothing,98,Fall,2.8,0,1,1,31,Bi-Weekly,4,3,0.12,Yes
1280,63,Male,Hoodie,Clothing,56,Fall,3.7,0,1,1,18,Annually,1,3,0.12,Yes
1281,30,Male,Pants,Clothing,78,Winter,4.4,0,1,1,39,Quarterly,2,1,0.1,Yes
1282,29,Male,Belt,Accessories,81,Spring,4.5,0,1,1,8,Bi-Weekly,4,3,0.12,Yes
1283,24,Male,Shirt,Clothing,68,Winter,3.0,0,1,1,20,Monthly,3,1,0.1,Yes
1284,69,Male,Shirt,Clothing,94,Winter,3.9,0,1,1,23,Quarterly,2,1,0.1,Yes
1285,65,Male,Dress,Clothing,93,Spring,3.9,0,1,1,38,Bi-Weekly,4,3,0.12,Yes
1286,64,Male,Gloves,Accessories,99,Fall,3.5,0,1,1,45,Bi-Weekly,4,2,0.07,No
1287,40,Male,Gloves,Accessories,49,Winter,4.9,0,1,1,44,Bi-Weekly,4,1,0.1,Yes
1288,24,Male,Jeans,Clothing,28,Winter,3.4,0,1,1,20,Monthly,3,1,0.1,Yes
1289,66,Male,Belt,Accessories,93,Winter,4.1,0,1,1,34,Bi-Weekly,4,1,0.1,Yes
1290,35,Male,Jacket,Outerwear,24,Fall,2.9,0,1,1,10,Weekly,5,2,0.07,No
1291,67,Male,Skirt,Clothing,35,Spring,3.4,0,1,1,3,Annually,1,3,0.12,Yes
1292,69,Male,Sandals,Footwear,68,Spring,3.2,0,1,1,23,Bi-Weekly,4,0,0.05,No
1293,26,Male,Belt,Accessories,61,Summer,3.9,0,1,1,42,Annually,1,4,0.15,No
1294,23,Male,Sweater,Clothing,74,Fall,4.1,0,1,1,30,Annually,1,3,0.12,Yes
1295,27,Male,Shirt,Clothing,64,Summer,4.5,0,1,1,21,Quarterly,2,4,0.15,No
1296,30,Male,Sneakers,Footwear,60,Fall,2.8,0,1,1,50,Weekly,5,0,0.05,No
1297,48,Male,Jeans,Clothing,29,Spring,2.8,0,1,1,16,Bi-Weekly,4,3,0.12,Yes
1298,44,Male,Sandals,Footwear,85,Summer,4.6,0,1,1,32,Annually,1,0,0.05,No
1299,29,Male,Pants,Clothing,81,Summer,3.0,0,1,1,14,Bi-Weekly,4,4,0.15,No
1300,29,Male,Belt,Accessories,23,Fall,3.6,0,1,1,42,Bi-Weekly,4,2,0.07,No
1301,67,Male,T-shirt,Clothing,100,Spring,4.5,0,1,1,47,Quarterly,2,3,0.12,Yes
1302,42,Male,Shirt,Clothing,54,Fall,5.0,0,1,1,21,Weekly,5,3,0.12,Yes
1303,23,Male,Sneakers,Footwear,25,Fall,2.9,0,1,1,37,Monthly,3,0,0.05,No
1304,34,Male,Blouse,Clothing,32,Summer,3.1,0,1,1,10,Annually,1,4,0.15,No
1305,64,Male,Backpack,Accessories,63,Spring,4.0,0,1,1,18,Quarterly,2,3,0.12,Yes
1306,31,Male,Pants,Clothing,56,Spring,4.5,0,1,1,2,Quarterly,2,3,0.12,Yes
1307,54,Male,Sweater,Clothing,33,Winter,4.5,0,1,1,40,Annually,1,1,0.1,Yes
1308,23,Male,Coat,Outerwear,32,Summer,3.1,0,1,1,43,Annually,1,2,0.07,No
1309,59,Male,Dress,Clothing,38,Summer,4.4,0,1,1,14,Quarterly,2,4,0.15,No
1310,32,Male,Blouse,Clothing,21,Summer,4.7,0,1,1,41,Quarterly,2,4,0.15,No
1311,43,Male,Hoodie,Clothing,59,Winter,3.1,0,1,1,38,Quarterly,2,1,0.1,Yes
1312,32,Male,Shoes,Footwear,87,Fall,4.2,0,1,1,12,Annually,1,0,0.05,No
1313,66,Male,T-shirt,Clothing,79,Winter,3.0,0,1,1,19,Monthly,3,1,0.1,Yes
1314,70,Male,Shoes,Footwear,28,Summer,2.6,0,1,1,23,Bi-Weekly,4,0,0.05,No
1315,42,Male,Boots,Footwear,67,Summer,3.4,0,1,1,49,Annually,1,0,0.05,No
1316,56,Male,Shorts,Clothing,75,Spring,4.2,0,1,1,29,Quarterly,2,3,0.12,Yes
1317,28,Male,Belt,Accessories,32,Spring,4.6,0,1,1,14,Bi-Weekly,4,3,0.12,Yes
1318,28,Male,Pants,Clothing,43,Spring,2.8,0,1,1,19,Monthly,3,3,0.12,Yes
1319,52,Male,Shorts,Clothing,93,Spring,2.7,0,1,1,19,Bi-Weekly,4,3,0.12,Yes
1320,65,Male,Sunglasses,Accessories,24,Spring,4.0,0,1,1,48,Weekly,5,3,0.12,Yes
1321,56,Male,Hat,Accessories,31,Fall,3.1,0,1,1,19,Annually,1,2,0.07,No
1322,59,Male,T-shirt,Clothing,84,Winter,3.7,0,1,1,45,Quarterly,2,1,0.1,Yes
1323,23,Male,Pants,Clothing,74,Winter,4.0,0,1,1,17,Quarterly,2,1,0.1,Yes
1324,58,Male,Shorts,Clothing,62,Spring,4.6,0,1,1,15,Quarterly,2,3,0.12,Yes
1325,39,Male,Jewelry,Accessories,77,Summer,3.8,0,1,1,11,Bi-Weekly,4,4,0.15,No
1326,28,Male,Backpack,Accessories,73,Summer,3.5,0,1,1,1,Monthly,3,4,0.15,No
1327,40,Male,Shoes,Footwear,50,Spring,4.6,0,1,1,17,Monthly,3,0,0.05,No
1328,52,Male,Coat,Outerwear,40,Winter,2.8,0,1,1,37,Weekly,5,2,0.07,No
1329,37,Male,Sweater,Clothing,97,Winter,3.7,0,1,1,40,Weekly,5,1,0.1,Yes
1330,70,Male,Gloves,Accessories,63,Fall,3.3,0,1,1,50,Quarterly,2,2,0.07,No
1331,30,Male,Handbag,Accessories,65,Fall,2.9,0,1,1,20,Bi-Weekly,4,2,0.07,No
1332,38,Male,Socks,Clothing,91,Spring,3.2,0,1,1,8,Bi-Weekly,4,3,0.12,Yes
1333,66,Male,Hoodie,Clothing,60,Spring,4.3,0,1,1,16,Quarterly,2,3,0.12,Yes
1334,29,Male,Pants,Clothing,69,Winter,2.7,0,1,1,9,Quarterly,2,1,0.1,Yes
1335,46,Male,Coat,Outerwear,52,Spring,4.2,0,1,1,12,Monthly,3,2,0.07,No
1336,56,Male,Boots,Footwear,49,Fall,4.8,0,1,1,26,Weekly,5,0,0.05,No
1337,23,Male,Sneakers,Footwear,85,Spring,4.8,0,1,1,44,Bi-Weekly,4,0,0.05,No
1338,37,Male,Sweater,Clothing,86,Spring,3.4,0,1,1,19,Bi-Weekly,4,3,0.12,Yes
1339,56,Male,Handbag,Accessories,51,Winter,2.6,0,1,1,43,Bi-Weekly,4,1,0.1,Yes
1340,36,Male,Belt,Accessories,56,Winter,5.0,0,1,1,5,Quarterly,2,1,0.1,Yes
1341,40,Male,Belt,Accessories,72,Fall,4.4,0,1,1,5,Quarterly,2,2,0.07,No
1342,26,Male,Hoodie,Clothing,27,Fall,2.9,0,1,1,31,Quarterly,2,3,0.12,Yes
1343,57,Male,Sunglasses,Accessories,43,Summer,3.4,0,1,1,11,Monthly,3,4,0.15,No
1344,68,Male,Sneakers,Footwear,56,Spring,3.4,0,1,1,34,Monthly,3,0,0.05,No
1345,56,Male,T-shirt,Clothing,37,Fall,4.9,0,1,1,14,Annually,1,3,0.12,Yes
1346,40,Male,Dress,Clothing,21,Fall,3.6,0,1,1,42,Weekly,5,3,0.12,Yes
1347,44,Male,Hoodie,Clothing,91,Winter,3.0,0,1,1,15,Bi-Weekly,4,1,0.1,Yes
1348,44,Male,Sweater,Clothing,95,Summer,3.9,0,1,1,47,Monthly,3,4,0.15,No
1349,19,Male,Belt,Accessories,54,Spring,3.2,0,1,1,23,Bi-Weekly,4,3,0.12,Yes
1350,21,Male,Socks,Clothing,36,Spring,3.2,0,1,1,23,Bi-Weekly,4,3,0.12,Yes
1351,31,Male,Sunglasses,Accessories,71,Fall,4.3,0,1,1,1,Quarterly,2,2,0.07,No
1352,30,Male,Coat,Outerwear,31,Summer,2.8,0,1,1,28,Quarterly,2,2,0.07,No
1353,65,Male,Hat,Accessories,89,Spring,4.5,0,1,1,37,Bi-Weekly,4,3,0.12,Yes
1354,39,Male,Pants,Clothing,83,Winter,4.1,0,1,1,4,Quarterly,2,1,0.1,Yes
1355,64,Male,Backpack,Accessories,42,Spring,3.6,0,1,1,21,Quarterly,2,3,0.12,Yes
1356,59,Male,Shorts,Clothing,91,Summer,3.0,0,1,1,50,Bi-Weekly,4,4,0.15,No
1357,49,Male,Jacket,Outerwear,61,Spring,4.0,0,1,1,34,Annually,1,2,0.07,No
1358,24,Male,Backpack,Accessories,66,Summer,3.5,0,1,1,20,Quarterly,2,4,0.15,No
1359,19,Male,Scarf,Accessories,22,Spring,2.5,0,1,1,25,Quarterly,2,3,0.12,Yes
1360,27,Male,Hoodie,Clothing,68,Winter,4.3,0,1,1,26,Bi-Weekly,4,1,0.1,Yes
1361,56,Male,Skirt,Clothing,43,Fall,2.8,0,1,1,4,Annually,1,3,0.12,Yes
1362,49,Male,Dress,Clothing,32,Fall,3.7,0,1,1,39,Monthly,3,3,0.12,Yes
1363,41,Male,Coat,Outerwear,46,Fall,4.3,0,1,1,29,Weekly,5,2,0.07,No
1364,36,Male,Blouse,Clothing,90,Summer,4.0,0,1,1,47,Quarterly,2,4,0.15,No
1365,68,Male,Hat,Accessories,75,Fall,4.7,0,1,1,5,Quarterly,2,2,0.07,No
1366,28,Male,Handbag,Accessories,69,Winter,4.5,0,1,1,18,Bi-Weekly,4,1,0.1,Yes
1367,45,Male,Belt,Accessories,40,Fall,3.1,0,1,1,10,Bi-Weekly,4,2,0.07,No
1368,60,Male,Belt,Accessories,63,Fall,3.8,0,1,1,25,Quarterly,2,2,0.07,No
1369,21,Male,Shirt,Clothing,36,Summer,4.9,0,1,1,2,Weekly,5,4,0.15,No
1370,32,Male,Shoes,Footwear,75,Winter,3.2,0,1,1,48,Bi-Weekly,4,0,0.05,No
1371,27,Male,Scarf,Accessories,67,Summer,2.9,0,1,1,41,Quarterly,2,4,0.15,No
1372,40,Male,Pants,Clothing,64,Spring,2.8,0,1,1,42,Monthly,3,3,0.12,Yes
1373,64,Male,Blouse,Clothing,61,Fall,4.0,0,1,1,44,Bi-Weekly,4,3,0.12,Yes
1374,18,Male,Gloves,Accessories,40,Winter,2.6,0,1,1,6,Quarterly,2,1,0.1,Yes
1375,22,Male,Handbag,Accessories,97,Fall,2.7,0,1,1,5,Quarterly,2,2,0.07,No
1376,42,Male,Sneakers,Footwear,31,Spring,4.1,0,1,1,8,Annually,1,0,0.05,No
1377,57,Male,Sandals,Footwear,65,Spring,5.0,0,1,1,24,Annually,1,0,0.05,No
1378,33,Male,Sunglasses,Accessories,54,Spring,3.0,0,1,1,42,Monthly,3,3,0.12,Yes
1379,37,Male,Jacket,Outerwear,49,Fall,3.6,0,1,1,24,Weekly,5,2,0.07,No
1380,21,Male,T-shirt,Clothing,64,Fall,2.8,0,1,1,38,Bi-Weekly,4,3,0.12,Yes
1381,51,Male,Sneakers,Footwear,35,Winter,4.6,0,1,1,41,Bi-Weekly,4,0,0.05,No
1382,30,Male,Shoes,Footwear,86,Winter,2.9,0,1,1,48,Quarterly,2,0,0.05,No
1383,68,Male,Jacket,Outerwear,55,Winter,4.8,0,1,1,16,Quarterly,2,2,0.07,No
1384,36,Male,Scarf,Accessories,58,Spring,3.3,0,1,1,4,Monthly,3,3,0.12,Yes
1385,46,Male,Sneakers,Footwear,96,Fall,4.6,0,1,1,8,Weekly,5,0,0.05,No
1386,41,Male,Jewelry,Accessories,64,Fall,2.6,0,1,1,1,Bi-Weekly,4,2,0.07,No
1387,68,Male,Jacket,Outerwear,56,Fall,4.0,0,1,1,4,Quarterly,2,2,0.07,No
1388,21,Male,Blouse,Clothing,85,Winter,3.8,0,1,1,20,Monthly,3,1,0.1,Yes
1389,62,Male,Dress,Clothing,23,Spring,3.9,0,1,1,40,Quarterly,2,3,0.12,Yes
1390,59,Male,Scarf,Accessories,72,Fall,2.6,0,1,1,8,Bi-Weekly,4,2,0.07,No
1391,25,Male,Hat,Accessories,38,Summer,4.3,0,1,1,42,Weekly,5,4,0.15,No
1392,53,Male,Blouse,Clothing,29,Winter,3.6,0,1,1,38,Annually,1,1,0.1,Yes
1393,31,Male,Gloves,Accessories,46,Spring,4.2,0,1,1,34,Quarterly,2,3,0.12,Yes
1394,46,Male,Gloves,Accessories,58,Spring,3.9,0,1,1,14,Bi-Weekly,4,3,0.12,Yes
1395,26,Male,Coat,Outerwear,43,Fall,4.7,0,1,1,39,Weekly,5,2,0.07,No
1396,47,Male,Scarf,Accessories,32,Spring,2.8,0,1,1,40,Bi-Weekly,4,3,0.12,Yes
1397,37,Male,Pants,Clothing,30,Winter,3.0,0,1,1,49,Monthly,3,1,0.1,Yes
1398,55,Male,Sunglasses,Accessories,67,Summer,4.7,0,1,1,33,Annually,1,4,0.15,No
1399,30,Male,Dress,Clothing,45,Summer,2.5,0,1,1,25,Weekly,5,4,0.15,No
1400,19,Male,Hat,Accessories,81,Winter,3.1,0,1,1,48,Annually,1,1,0.1,Yes
1401,36,Male,Backpack,Accessories,23,Fall,3.6,0,1,1,22,Quarterly,2,2,0.07,No
1402,23,Male,Sandals,Footwear,59,Fall,3.5,0,1,1,1,Weekly,5,0,0.05,No
1403,62,Male,Sunglasses,Accessories,21,Summer,3.1,0,1,1,47,Monthly,3,4,0.15,No
1404,26,Male,Backpack,Accessories,20,Spring,3.6,0,1,1,20,Bi-Weekly,4,3,0.12,Yes
1405,36,Male,Jewelry,Accessories,28,Winter,3.5,0,1,1,10,Weekly,5,1,0.1,Yes
1406,33,Male,Socks,Clothing,100,Winter,2.7,0,1,1,39,Monthly,3,1,0.1,Yes
1407,32,Male,Shirt,Clothing,46,Spring,3.6,0,1,1,15,Monthly,3,3,0.12,Yes
1408,56,Male,Handbag,Accessories,61,Spring,4.5,0,1,1,11,Annually,1,3,0.12,Yes
1409,58,Male,Blouse,Clothing,58,Winter,4.1,0,1,1,38,Weekly,5,1,0.1,Yes
1410,34,Male,Backpack,Accessories,50,Spring,4.2,0,1,1,41,Bi-Weekly,4,3,0.12,Yes
1411,61,Male,Hat,Accessories,93,Summer,4.0,0,1,1,18,Annually,1,4,0.15,No
1412,48,Male,Skirt,Clothing,24,Summer,2.8,0,1,1,13,Quarterly,2,4,0.15,No
1413,25,Male,Shorts,Clothing,100,Summer,2.6,0,1,1,43,Annually,1,4,0.15,No
1414,51,Male,Blouse,Clothing,79,Fall,2.7,0,1,1,12,Quarterly,2,3,0.12,Yes
1415,29,Male,Socks,Clothing,51,Summer,4.5,0,1,1,3,Bi-Weekly,4,4,0.15,No
1416,54,Male,Belt,Accessories,90,Winter,3.7,0,1,1,12,Quarterly,2,1,0.1,Yes
1417,48,Male,Boots,Footwear,56,Summer,3.4,0,1,1,46,Quarterly,2,0,0.05,No
1418,62,Male,Shorts,Clothing,25,Spring,4.6,0,1,1,21,Bi-Weekly,4,3,0.12,Yes
1419,18,Male,Shirt,Clothing,75,Summer,4.1,0,1,1,23,Quarterly,2,4,0.15,No
1420,43,Male,Handbag,Accessories,75,Summer,2.6,0,1,1,4,Quarterly,2,4,0.15,No
1421,22,Male,Jeans,Clothing,53,Summer,4.6,0,1,1,45,Quarterly,2,4,0.15,No
1422,68,Male,Dress,Clothing,100,Spring,3.0,0,1,1,24,Bi-Weekly,4,3,0.12,Yes
1423,44,Male,Dress,Clothing,27,Fall,3.4,0,1,1,3,Bi-Weekly,4,3,0.12,Yes
1424,51,Male,Sandals,Footwear,60,Fall,3.5,0,1,1,12,Quarterly,2,0,0.05,No
1425,66,Male,Jacket,Outerwear,23,Fall,3.5,0,1,1,34,Quarterly,2,2,0.07,No
1426,59,Male,Coat,Outerwear,40,Winter,3.7,0,1,1,39,Annually,1,2,0.07,No
1427,60,Male,Pants,Clothing,38,Summer,4.8,0,1,1,35,Quarterly,2,4,0.15,No
1428,31,Male,Backpack,Accessories,90,Summer,4.9,0,1,1,8,Annually,1,4,0.15,No
1429,20,Male,Blouse,Clothing,97,Summer,4.9,0,1,1,42,Quarterly,2,4,0.15,No
1430,24,Male,Skirt,Clothing,38,Fall,4.7,0,1,1,6,Quarterly,2,3,0.12,Yes
1431,48,Male,Sandals,Footwear,30,Summer,4.9,0,1,1,3,Bi-Weekly,4,0,0.05,No
1432,39,Male,Pants,Clothing,88,Fall,2.9,0,1,1,29,Quarterly,2,3,0.12,Yes
1433,34,Male,Hat,Accessories,33,Winter,4.4,0,1,1,32,Quarterly,2,1,0.1,Yes
1434,70,Male,Hoodie,Clothing,60,Winter,3.2,0,1,1,45,Weekly,5,1,0.1,Yes
1435,59,Male,Sweater,Clothing,64,Summer,4.6,0,1,1,21,Bi-Weekly,4,4,0.15,No
1436,45,Male,Scarf,Accessories,95,Fall,4.0,0,1,1,41,Weekly,5,2,0.07,No
1437,35,Male,Sneakers,Footwear,83,Winter,3.7,0,1,1,23,Bi-Weekly,4,0,0.05,No
1438,69,Male,Boots,Footwear,97,Winter,4.2,0,1,1,14,Annually,1,0,0.05,No
1439,58,Male,Coat,Outerwear,38,Spring,2.9,0,1,1,24,Monthly,3,2,0.07,No
1440,25,Male,Boots,Footwear,48,Summer,4.8,0,1,1,25,Bi-Weekly,4,0,0.05,No
